file_id,file_path,kategori_utama,sub_kategori,width,height,aspect_ratio,split_set
ECO_01738,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_102.jpg,Anorganik,PET,324,242,1.34,train
ECO_01739,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/botol_minum-20-_jpg.rf.fcfde17e0f646522a6620678a35669f7.jpg,Anorganik,PET,600,600,1.0,test
ECO_01740,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_116.jpg,Anorganik,PET,280,280,1.0,train
ECO_01741,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,109.jpg",Anorganik,PET,512,683,0.75,train
ECO_01742,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,121.jpg",Anorganik,PET,512,683,0.75,train
ECO_01743,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,135.jpg",Anorganik,PET,512,683,0.75,train
ECO_01744,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,152.jpg",Anorganik,PET,512,683,0.75,train
ECO_01745,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,146.jpg",Anorganik,PET,512,683,0.75,train
ECO_01746,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/00000353.jpg,Anorganik,PET,480,319,1.5,train
ECO_01747,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/botol_minum-6-_jpg.rf.94e894a7d071ed30094bd20a97ba9ef7.jpg,Anorganik,PET,600,600,1.0,train
ECO_01748,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/botol_minum-1-_jpg.rf.c075bf4ba9931a84782960abf566f218.jpg,Anorganik,PET,600,600,1.0,train
ECO_01749,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_159.jpg,Anorganik,PET,280,280,1.0,train
ECO_01750,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,191.jpg",Anorganik,PET,512,683,0.75,val
ECO_01751,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_165.jpg,Anorganik,PET,280,280,1.0,test
ECO_01752,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,185.jpg",Anorganik,PET,512,683,0.75,train
ECO_01753,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_34.jpg,Anorganik,PET,280,280,1.0,train
ECO_01754,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_398.jpg,Anorganik,PET,198,280,0.71,val
ECO_01755,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,378.jpg",Anorganik,PET,512,683,0.75,train
ECO_01756,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,436.jpg",Anorganik,PET,512,683,0.75,train
ECO_01757,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,422.jpg",Anorganik,PET,512,683,0.75,train
ECO_01758,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_429.jpg,Anorganik,PET,280,280,1.0,val
ECO_01759,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,393.jpg",Anorganik,PET,512,683,0.75,val
ECO_01760,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_373.jpg,Anorganik,PET,280,280,1.0,train
ECO_01761,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_415.jpg,Anorganik,PET,280,280,1.0,val
ECO_01762,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_401.jpg,Anorganik,PET,280,280,1.0,val
ECO_01763,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,387.jpg",Anorganik,PET,512,683,0.75,train
ECO_01764,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_367.jpg,Anorganik,PET,280,280,1.0,train
ECO_01765,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,218.jpg",Anorganik,PET,512,683,0.75,train
ECO_01766,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,224.jpg",Anorganik,PET,512,683,0.75,train
ECO_01767,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,230.jpg",Anorganik,PET,512,683,0.75,train
ECO_01768,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/00000025.jpg,Anorganik,PET,425,281,1.51,train
ECO_01769,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_207.jpg,Anorganik,PET,280,280,1.0,test
ECO_01770,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_213.jpg,Anorganik,PET,280,280,1.0,train
ECO_01771,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,026.jpg",Anorganik,PET,512,683,0.75,train
ECO_01772,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,032.jpg",Anorganik,PET,512,683,0.75,train
ECO_01773,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/botol_minum-48-_jpg.rf.2103f9c0d50073602a251b1583cf15ca.jpg,Anorganik,PET,600,600,1.0,train
ECO_01774,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,033.jpg",Anorganik,PET,512,683,0.75,train
ECO_01775,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,027.jpg",Anorganik,PET,512,683,0.75,train
ECO_01776,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_212.jpg,Anorganik,PET,280,280,1.0,val
ECO_01777,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_206.jpg,Anorganik,PET,280,280,1.0,train
ECO_01778,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,231.jpg",Anorganik,PET,512,683,0.75,train
ECO_01779,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,225.jpg",Anorganik,PET,512,683,0.75,train
ECO_01780,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,219.jpg",Anorganik,PET,512,683,0.75,test
ECO_01781,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_400.jpg,Anorganik,PET,324,194,1.67,train
ECO_01782,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_366.jpg,Anorganik,PET,142,280,0.51,train
ECO_01783,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,386.jpg",Anorganik,PET,512,683,0.75,train
ECO_01784,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_372.jpg,Anorganik,PET,324,242,1.34,train
ECO_01785,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,392.jpg",Anorganik,PET,512,683,0.75,train
ECO_01786,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_414.jpg,Anorganik,PET,288,280,1.03,train
ECO_01787,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_428.jpg,Anorganik,PET,280,280,1.0,train
ECO_01788,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,423.jpg",Anorganik,PET,512,683,0.75,train
ECO_01789,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,437.jpg",Anorganik,PET,512,683,0.75,train
ECO_01790,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_21.jpg,Anorganik,PET,280,280,1.0,train
ECO_01791,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,379.jpg",Anorganik,PET,512,683,0.75,train
ECO_01792,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_35.jpg,Anorganik,PET,324,216,1.5,test
ECO_01793,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,184.jpg",Anorganik,PET,512,683,0.75,train
ECO_01794,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_164.jpg,Anorganik,PET,280,280,1.0,train
ECO_01795,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,190.jpg",Anorganik,PET,512,683,0.75,test
ECO_01796,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_170.jpg,Anorganik,PET,280,280,1.0,val
ECO_01797,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_158.jpg,Anorganik,PET,306,280,1.09,train
ECO_01798,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/botol_minum-43-_jpg.rf.54ae5408aa904f6d9479c6de03705c4d.jpg,Anorganik,PET,600,600,1.0,val
ECO_01799,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,147.jpg",Anorganik,PET,512,683,0.75,train
ECO_01800,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_251 (1).jpg,Anorganik,PET,280,280,1.0,train
ECO_01801,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/00000346.jpg,Anorganik,PET,1000,655,1.53,train
ECO_01802,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,153.jpg",Anorganik,PET,512,683,0.75,test
ECO_01803,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,179.jpg",Anorganik,PET,512,683,0.75,train
ECO_01804,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/botol_minum-1-_jpg.rf.7e6763e2311690bfe7332febe0f86016.jpg,Anorganik,PET,600,600,1.0,train
ECO_01805,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/botol_minum-36-_jpg.rf.48caad76e27ab5b40ffe17b487901fcd.jpg,Anorganik,PET,600,600,1.0,train
ECO_01806,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,145.jpg",Anorganik,PET,512,683,0.75,train
ECO_01807,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,151.jpg",Anorganik,PET,512,683,0.75,train
ECO_01808,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_166.jpg,Anorganik,PET,250,280,0.89,train
ECO_01809,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,186.jpg",Anorganik,PET,512,683,0.75,train
ECO_01810,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_172.jpg,Anorganik,PET,280,280,1.0,train
ECO_01811,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,192.jpg",Anorganik,PET,512,683,0.75,train
ECO_01812,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_23.jpg,Anorganik,PET,280,280,1.0,train
ECO_01813,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_37.jpg,Anorganik,PET,246,280,0.88,train
ECO_01814,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,409.jpg",Anorganik,PET,512,683,0.75,train
ECO_01815,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/00000152.jpg,Anorganik,PET,1200,630,1.9,train
ECO_01816,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,421.jpg",Anorganik,PET,512,683,0.75,train
ECO_01817,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/botol_minum-35-_jpg.rf.ab190804e23cd2ef92fcad00ef9f779f.jpg,Anorganik,PET,600,600,1.0,train
ECO_01818,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,435.jpg",Anorganik,PET,512,683,0.75,train
ECO_01819,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/botol_minum-34-_jpg.rf.ccaac2d2d8d773a8611a542d62324b20.jpg,Anorganik,PET,600,600,1.0,train
ECO_01820,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,384.jpg",Anorganik,PET,512,683,0.75,train
ECO_01821,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_364.jpg,Anorganik,PET,324,182,1.78,train
ECO_01822,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_402.jpg,Anorganik,PET,280,280,1.0,train
ECO_01823,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_416.jpg,Anorganik,PET,280,280,1.0,train
ECO_01824,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,390.jpg",Anorganik,PET,512,683,0.75,train
ECO_01825,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,233.jpg",Anorganik,PET,512,683,0.75,train
ECO_01826,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,227.jpg",Anorganik,PET,512,683,0.75,val
ECO_01827,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/botol_minum-24-_jpg.rf.3c80ee19215c44e68f566da8ed56ac57.jpg,Anorganik,PET,600,600,1.0,train
ECO_01828,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_238.jpg,Anorganik,PET,280,280,1.0,train
ECO_01829,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_210.jpg,Anorganik,PET,280,280,1.0,train
ECO_01830,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_204.jpg,Anorganik,PET,280,280,1.0,train
ECO_01831,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,019.jpg",Anorganik,PET,512,683,0.75,train
ECO_01832,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,031.jpg",Anorganik,PET,512,683,0.75,train
ECO_01833,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,025.jpg",Anorganik,PET,512,683,0.75,train
ECO_01834,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/botol_minum-44-_jpg.rf.4a894703cbf027aadc534c032469ad6c.jpg,Anorganik,PET,600,600,1.0,train
ECO_01835,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/botol_minum-3-_jpg.rf.5630dcb149431274bf115eec0cae728e.jpg,Anorganik,PET,600,600,1.0,test
ECO_01836,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/botol_minum-41-_jpg.rf.2474937ba07ab916cb1c742128357b3c.jpg,Anorganik,PET,600,600,1.0,train
ECO_01837,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,024.jpg",Anorganik,PET,512,683,0.75,test
ECO_01838,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,030.jpg",Anorganik,PET,512,683,0.75,train
ECO_01839,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,018.jpg",Anorganik,PET,512,683,0.75,train
ECO_01840,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_205.jpg,Anorganik,PET,280,280,1.0,train
ECO_01841,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_211.jpg,Anorganik,PET,280,280,1.0,test
ECO_01842,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_239.jpg,Anorganik,PET,280,280,1.0,val
ECO_01843,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/00000033.jpg,Anorganik,PET,1280,720,1.78,train
ECO_01844,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,226.jpg",Anorganik,PET,512,683,0.75,train
ECO_01845,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_248 (1).jpg,Anorganik,PET,280,280,1.0,train
ECO_01846,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,232.jpg",Anorganik,PET,512,683,0.75,train
ECO_01847,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_417.jpg,Anorganik,PET,210,280,0.75,train
ECO_01848,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_371.jpg,Anorganik,PET,186,280,0.66,train
ECO_01849,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,391.jpg",Anorganik,PET,512,683,0.75,val
ECO_01850,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/00000184.jpg,Anorganik,PET,500,500,1.0,train
ECO_01851,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_365.jpg,Anorganik,PET,184,280,0.66,test
ECO_01852,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,385.jpg",Anorganik,PET,512,683,0.75,test
ECO_01853,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_403.jpg,Anorganik,PET,186,280,0.66,train
ECO_01854,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_359.jpg,Anorganik,PET,280,280,1.0,train
ECO_01855,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,434.jpg",Anorganik,PET,512,683,0.75,train
ECO_01856,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,346.jpg",Anorganik,PET,512,683,0.75,train
ECO_01857,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,420.jpg",Anorganik,PET,512,683,0.75,train
ECO_01858,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,408.jpg",Anorganik,PET,512,683,0.75,train
ECO_01859,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_36.jpg,Anorganik,PET,324,182,1.78,val
ECO_01860,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_22.jpg,Anorganik,PET,280,280,1.0,train
ECO_01861,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,193.jpg",Anorganik,PET,512,683,0.75,train
ECO_01862,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_173.jpg,Anorganik,PET,280,280,1.0,train
ECO_01863,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,187.jpg",Anorganik,PET,512,683,0.75,train
ECO_01864,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_167.jpg,Anorganik,PET,306,280,1.09,train
ECO_01865,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,150.jpg",Anorganik,PET,512,683,0.75,train
ECO_01866,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_248(1).jpg,Anorganik,PET,140,140,1.0,train
ECO_01867,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,144.jpg",Anorganik,PET,512,683,0.75,val
ECO_01868,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,178.jpg",Anorganik,PET,512,683,0.75,train
ECO_01869,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,140.jpg",Anorganik,PET,512,683,0.75,val
ECO_01870,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,154.jpg",Anorganik,PET,512,683,0.75,train
ECO_01871,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/botol_minum-35-_jpg.rf.63b019a148df67311a4875b91fc9ec60.jpg,Anorganik,PET,600,600,1.0,train
ECO_01872,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,168.jpg",Anorganik,PET,512,683,0.75,train
ECO_01873,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_188.jpg,Anorganik,PET,280,280,1.0,test
ECO_01874,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_163.jpg,Anorganik,PET,280,280,1.0,train
ECO_01875,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,183.jpg",Anorganik,PET,512,683,0.75,train
ECO_01876,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_177.jpg,Anorganik,PET,324,242,1.34,train
ECO_01877,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,197.jpg",Anorganik,PET,512,683,0.75,train
ECO_01878,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/botol_minum-44-_jpg.rf.747b5dee4d61f22393244d8b14964ca5.jpg,Anorganik,PET,600,600,1.0,train
ECO_01879,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,424.jpg",Anorganik,PET,512,683,0.75,train
ECO_01880,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,356.jpg",Anorganik,PET,512,683,0.75,test
ECO_01881,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,430.jpg",Anorganik,PET,512,683,0.75,val
ECO_01882,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/botol_minum-48-_jpg.rf.00d224d01a82d7cb3d87908910468fb0.jpg,Anorganik,PET,600,600,1.0,train
ECO_01883,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/botol_minum-31-_jpg.rf.b2d8d78e6ac7939515112e344e5a2856.jpg,Anorganik,PET,600,600,1.0,train
ECO_01884,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_26.jpg,Anorganik,PET,280,280,1.0,train
ECO_01885,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_32.jpg,Anorganik,PET,280,280,1.0,train
ECO_01886,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_407.jpg,Anorganik,PET,156,280,0.56,train
ECO_01887,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,381.jpg",Anorganik,PET,512,683,0.75,test
ECO_01888,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_361.jpg,Anorganik,PET,186,280,0.66,train
ECO_01889,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,395.jpg",Anorganik,PET,512,683,0.75,train
ECO_01890,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_375.jpg,Anorganik,PET,208,280,0.74,train
ECO_01891,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_349.jpg,Anorganik,PET,280,280,1.0,train
ECO_01892,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/00000023.jpg,Anorganik,PET,1460,1500,0.97,train
ECO_01893,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,236.jpg",Anorganik,PET,512,683,0.75,train
ECO_01894,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/00000037.jpg,Anorganik,PET,230,225,1.02,train
ECO_01895,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,222.jpg",Anorganik,PET,512,683,0.75,train
ECO_01896,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/botol_minum-27-_jpg.rf.0359c43685fc8c421b4fe7214c70af87.jpg,Anorganik,PET,600,600,1.0,test
ECO_01897,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_215.jpg,Anorganik,PET,210,280,0.75,train
ECO_01898,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/botol_minum-12-_jpg.rf.7f7735f4707a8d54fc5ec5b625a74126.jpg,Anorganik,PET,600,600,1.0,val
ECO_01899,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_201.jpg,Anorganik,PET,280,280,1.0,train
ECO_01900,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_229.jpg,Anorganik,PET,280,280,1.0,train
ECO_01901,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/plastic51.jpg,Anorganik,PET,512,384,1.33,train
ECO_01902,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,034.jpg",Anorganik,PET,512,683,0.75,test
ECO_01903,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,020.jpg",Anorganik,PET,512,683,0.75,val
ECO_01904,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,008.jpg",Anorganik,PET,512,683,0.75,train
ECO_01905,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,009.jpg",Anorganik,PET,512,683,0.75,train
ECO_01906,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_249 (1).jpg,Anorganik,PET,278,280,0.99,val
ECO_01907,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/00000234.jpg,Anorganik,PET,770,433,1.78,train
ECO_01908,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,021.jpg",Anorganik,PET,512,683,0.75,test
ECO_01909,"/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/PET1,035.jpg",Anorganik,PET,512,683,0.75,train
ECO_01910,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/plastic44.jpg,Anorganik,PET,512,384,1.33,train
ECO_01911,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_228.jpg,Anorganik,PET,324,216,1.5,train
ECO_01912,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_200.jpg,Anorganik,PET,280,280,1.0,val
ECO_01913,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/image_214.jpg,Anorganik,PET,280,280,1.0,train
ECO_01914,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/botol_minum-35-_jpg.rf.7009a922dab07ae3821b87887152a919.jpg,Anorganik,PET,600,600,1.0,train
ECO_01915,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/PET/botol_minum-7-_jpg.rf.b839152ad646e3da4f2cd0680aecc97a.jpg,Anorganik,PET,600,600,1.0,train
